State_Name,Year,Position,Candidate,Sex,Party,Candidate_Type,Constituency_Name,Constituency_Type,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Last_Party
Uttar_Pradesh,2009,1,KAISAR JAHAN,F,BSP,GEN,SITAPUR,GEN,16,57.31,34.2,
Uttar_Pradesh,2009,1,USHA VERMA,F,SP,SC,HARDOI,SC,11,40.55,51.17,SP
Uttar_Pradesh,2009,1,ASHOK KUMAR RAWAT,M,BSP,SC,MISRIKH,SC,13,41.48,34.17,BSP
Uttar_Pradesh,2009,1,ANNUTANDON,F,INC,GEN,UNNAO,GEN,21,49.73,52.57,
Uttar_Pradesh,2009,1,SUSHILA  SAROJ,F,SP,SC,MOHANLALGANJ,SC,7,46.28,36.93,SP
Uttar_Pradesh,2009,1,LAL JI TANDON,M,BJP,GEN,LUCKNOW,GEN,41,35.33,34.93,BJP
Uttar_Pradesh,2009,1,SONIA GANDHI,F,INC,GEN,RAE BARELI,GEN,16,48.33,72.23,INC
Uttar_Pradesh,2009,1,RAHUL GANDHI,M,INC,GEN,AMETHI,GEN,16,45.16,71.78,INC
Uttar_Pradesh,2009,1,DR.SANJAY SINGH,M,INC,GEN,SULTANPUR,GEN,16,49.47,42.44,BJP
Uttar_Pradesh,2009,1,RAJKUMARI RATNA SINGH,F,INC,GEN,PRATAPGARH,GEN,23,44.66,26.39,INC
Uttar_Pradesh,2009,1,SALMAN KHURSHEED,M,INC,GEN,FARRUKHABAD,GEN,16,46.78,27.72,INC
Uttar_Pradesh,2009,1,PREMDAS,M,SP,SC,ETAWAH,SC,13,45.02,43.7,
Uttar_Pradesh,2009,1,AKHILESH YADAV,M,SP,GEN,KANNAUJ,GEN,16,49.32,45.52,SP
Uttar_Pradesh,2009,1,SRI PRAKASH JAISWAL,M,INC,GEN,KANPUR,GEN,18,36.9,41.92,INC
Uttar_Pradesh,2009,1,RAJARAM PAL,M,INC,GEN,AKBARPUR,GEN,17,43.62,30.22,BSKP
Uttar_Pradesh,2009,1,GHANSYAM ANURAGI,M,SP,SC,JALAUN,SC,16,47.33,35.49,
Uttar_Pradesh,2009,1,PRADEEP KUMAR JAIN (ADITYA),M,INC,GEN,JHANSI,GEN,18,55.17,29.32,
Uttar_Pradesh,2009,1,VIJAY BAHADUR SINGH,M,BSP,GEN,HAMIRPUR,GEN,16,48.4,27.45,
Uttar_Pradesh,2009,1,R. K. SINGH PATEL,M,SP,GEN,BANDA,GEN,15,44.67,38.91,BSP
Uttar_Pradesh,2009,1,RAKESH SACHAN,M,SP,GEN,FATEHPUR,GEN,18,45.19,31.53,
Uttar_Pradesh,2009,1,SHAILENDRA KUMAR,M,SP,SC,KAUSHAMBI,SC,10,39.63,44.71,SP
Uttar_Pradesh,2009,1,KAPIL MUNI KARWARIYA,M,BSP,GEN,PHULPUR,GEN,24,38.69,30.36,
Uttar_Pradesh,2009,1,KUNWAR REWATI RAMAN SINGH ALIAS MANI JI,M,SP,GEN,ALLAHABAD,GEN,31,43.41,38.06,SP
Uttar_Pradesh,2009,1,P.L.PUNIA,M,INC,SC,BARABANKI,SC,15,52.27,44.18,
Uttar_Pradesh,2009,1,NIRMAL KHATRI,M,INC,GEN,FAIZABAD,GEN,23,49.94,28.24,INC
Uttar_Pradesh,2009,1,RAKESH PANDEY,M,BSP,GEN,AMBEDKAR NAGAR,GEN,22,54.24,32.0,
Uttar_Pradesh,2009,1,KAMAL KISHOR,M,INC,SC,BAHRAICH,SC,13,41.12,31.21,INC
Uttar_Pradesh,2009,1,BRIJBHUSHAN SHARAN SINGH,M,SP,GEN,KAISERGANJ,GEN,23,41.1,34.66,BJP
Uttar_Pradesh,2009,1,VINAY KUMAR ALIAS VINNU,M,INC,GEN,SHRAWASTI,GEN,11,43.06,33.29,
Uttar_Pradesh,2009,1,BENI PRASAD VERMA,M,INC,GEN,GONDA,GEN,25,45.12,25.72,SP
Uttar_Pradesh,2009,1,JAGDAMBIKA PAL,M,INC,GEN,DOMARIYAGANJ,GEN,16,49.07,31.24,INC
Uttar_Pradesh,2009,1,ARVIND KUMAR CHAUDHARY,M,BSP,GEN,BASTI,GEN,16,49.26,34.72,
Uttar_Pradesh,2009,1,BHISMA SHANKAR ALIAS KUSHAL TIWARI,M,BSP,GEN,SANT KABIR NAGAR,GEN,24,47.27,26.35,BSP
Uttar_Pradesh,2009,1,HARSH VARDHAN,M,INC,GEN,MAHARAJGANJ,GEN,15,55.61,36.4,INC
Uttar_Pradesh,2009,1,ADITYANATH,M,BJP,GEN,GORAKHPUR,GEN,26,44.13,53.85,BJP
Uttar_Pradesh,2009,1,KU. RATANJEET PRATAP NARAYAN SINGH,M,INC,GEN,KUSHI NAGAR,GEN,18,50.83,30.63,INC
Uttar_Pradesh,2009,1,GORAKH PRASAD JAISWAL,M,BSP,GEN,DEORIA,GEN,12,45.26,30.73,
Uttar_Pradesh,2009,1,KAMLESH PASWAN,M,BJP,SC,BANSGAON,SC,15,39.02,34.35,
Uttar_Pradesh,2009,1,DR. BALIRAM,M,BSP,SC,LALGANJ,SC,11,43.62,31.59,BSP
Uttar_Pradesh,2009,1,RAMAKANT YADAV,M,BJP,GEN,AZAMGARH,GEN,16,44.64,35.13,BJP
Uttar_Pradesh,2009,1,DARA SINGH CHAUHAN,M,BSP,GEN,GHOSI,GEN,16,45.23,28.82,SP
Uttar_Pradesh,2009,1,RAMASHANKAR RAJBHAR,M,BSP,GEN,SALEMPUR,GEN,25,39.21,27.54,
Uttar_Pradesh,2009,1,NEERAJ SHEKHAR,M,SP,GEN,BALLIA,GEN,16,40.36,40.82,SP
Uttar_Pradesh,2009,1,DHANANJAY SINGH,M,BSP,GEN,JAUNPUR,GEN,16,45.96,39.61,LJNSP
Uttar_Pradesh,2009,1,TUFANI SAROJ,M,SP,SC,MACHHLISHAHR,SC,16,40.99,31.09,SP
Uttar_Pradesh,2009,1,RADHEY MOHAN SINGH,M,SP,GEN,GHAZIPUR,GEN,15,50.43,49.22,
Uttar_Pradesh,2009,1,RAMKISHUN,M,SP,GEN,CHANDAULI,GEN,18,46.39,26.85,
Uttar_Pradesh,2009,1,DR. MURLI MANOHAR JOSHI,M,BJP,GEN,VARANASI,GEN,15,42.61,30.52,BJP
Uttar_Pradesh,2009,1,GORAKHNATH,M,BSP,GEN,BHADOHI,GEN,13,43.35,29.73,
Uttar_Pradesh,2009,1,BAL KUMAR PATEL,M,SP,GEN,MIRZAPUR,GEN,27,52.14,29.87,
Uttar_Pradesh,2009,1,PAKAURI LAL,M,SP,SC,ROBERTSGANJ,SC,10,49.01,36.36,SP
Uttarakhand,2009,1,VIJAY BAHUGUNA,M,INC,GEN,TEHRI GARHWAL,GEN,18,50.36,45.04,INC
Uttarakhand,2009,1,SATPAL MAHARAJ,M,INC,GEN,GARHWAL,GEN,13,48.85,44.41,INC
Uttarakhand,2009,1,PRADEEP TAMTA,M,INC,SC,ALMORA,SC,10,45.47,41.77,
Uttarakhand,2009,1,K.C. SINGH BABA,M,INC,GEN,NAINITAL-UDHAMSINGH NAGAR,GEN,14,58.69,42.64,INC
Uttarakhand,2009,1,HARISH RAWAT,M,INC,GEN,HARDWAR,GEN,21,60.88,42.16,INC
West_Bengal,2009,1,NRIPENDRA NATH ROY,M,AIFB,SC,COOCH BEHAR,SC,10,84.35,44.66,
West_Bengal,2009,1,MANOHAR TIRKEY,M,RSP,ST,ALIPURDUARS,ST,9,75.96,41.22,
West_Bengal,2009,1,MAHENDRA KUMAR ROY,M,CPM,SC,JALPAIGURI,SC,10,82.36,45.54,
West_Bengal,2009,1,JASWANT SINGH,M,BJP,GEN,DARJEELING,GEN,10,79.51,51.5,BJP
West_Bengal,2009,1,DEEPA DASMUNSI,F,INC,GEN,RAIGANJ,GEN,12,81.05,50.29,
West_Bengal,2009,1,PRASANTA KUMAR MAJUMDAR,M,RSP,GEN,BALURGHAT,GEN,8,86.65,44.38,
West_Bengal,2009,1,MAUSAM NOOR,F,INC,GEN,MALDAHA UTTAR,GEN,9,83.69,47.78,
West_Bengal,2009,1,ABU HASEM KHAN CHOUDHURY,M,INC,GEN,MALDAHA DAKSHIN,GEN,9,78.84,53.45,INC
West_Bengal,2009,1,PRANAB MUKHERJEE,M,INC,GEN,JANGIPUR,GEN,5,85.95,54.24,INC
West_Bengal,2009,1,ADHIR RANJAN CHOWDHURY,M,INC,GEN,BAHARAMPUR,GEN,8,80.7,56.91,INC
West_Bengal,2009,1,ABDUL MANNAN HOSSAIN,M,INC,GEN,MURSHIDABAD,GEN,11,88.14,47.21,INC
West_Bengal,2009,1,TAPAS PAUL,M,AITC,GEN,KRISHNANAGAR,GEN,9,85.5,42.43,
West_Bengal,2009,1,SUCHARU RANJAN HALDAR,M,AITC,SC,RANAGHAT,SC,6,86.29,50.13,
West_Bengal,2009,1,GOBINDA CHANDRA NASKAR,M,AITC,SC,BANGAON,SC,7,86.47,50.69,AITC
West_Bengal,2009,1,DINESH TRIVEDI,M,AITC,GEN,BARRACKPORE,GEN,10,80.46,49.28,
West_Bengal,2009,1,SOUGATA RAY,M,AITC,GEN,DUM DUM,GEN,6,80.49,47.04,AITC
West_Bengal,2009,1,KAKALI GHOSH DASTIDAR,F,AITC,GEN,BARASAT,GEN,8,83.6,50.95,AITC
West_Bengal,2009,1,SK. NURUL ISLAM,M,AITC,GEN,BASIRHAT,GEN,8,86.62,46.2,
West_Bengal,2009,1,DR. TARUN MONDAL,M,IND,SC,JOYNAGAR,SC,8,80.08,48.72,
West_Bengal,2009,1,CHOUDHURY MOHAN JATUA,M,AITC,SC,MATHURAPUR,SC,7,85.4,53.95,
West_Bengal,2009,1,SOMENDRA NATH MITRA,M,AITC,GEN,DIAMOND HARBOUR,GEN,10,80.94,53.56,
West_Bengal,2009,1,KABIR SUMAN,M,AITC,GEN,JADAVPUR,GEN,10,81.47,49.84,
West_Bengal,2009,1,MAMATA BANERJEE,F,AITC,GEN,KOLKATA DAKSHIN,GEN,13,66.9,57.19,AITC
West_Bengal,2009,1,SUDIP BANDYOPADHYAY,M,AITC,GEN,KOLKATA UTTAR,GEN,13,64.2,52.5,IND
West_Bengal,2009,1,AMBICA BANERJEE,M,AITC,GEN,HOWRAH,GEN,15,73.91,48.04,INC
West_Bengal,2009,1,SULTAN AHMED,M,AITC,GEN,ULUBERIA,GEN,9,80.68,50.92,AITC
West_Bengal,2009,1,KALYAN BANERJEE,M,AITC,GEN,SRERAMPUR,GEN,8,77.49,52.68,
West_Bengal,2009,1,DR. RATNA DE (NAG),F,AITC,GEN,HOOGHLY,GEN,9,82.71,49.37,
West_Bengal,2009,1,MALIK SAKTI MOHAN,M,CPM,SC,ARAMBAGH,SC,5,84.58,54.18,
West_Bengal,2009,1,ADHIKARI SUVENDU,M,AITC,GEN,TAMLUK,GEN,9,90.32,55.54,AITC
West_Bengal,2009,1,ADHIKARI SISIR KUMAR,M,AITC,GEN,KANTHI,GEN,4,89.97,53.96,INC
West_Bengal,2009,1,GURUDAS DASGUPTA,M,CPI,GEN,GHATAL,GEN,7,86.35,53.5,CPI
West_Bengal,2009,1,PULIN BIHARI BASKE,M,CPM,ST,JHARGRAM,ST,8,77.19,56.89,
West_Bengal,2009,1,PRABODH PANDA,M,CPI,GEN,MEDINIPUR,GEN,10,82.54,47.29,CPI
West_Bengal,2009,1,NARAHARI MAHATO,M,AIFB,GEN,PURULIA,GEN,14,71.91,44.13,AIFB
West_Bengal,2009,1,ACHARIA BASUDEB,M,CPM,GEN,BANKURA,GEN,11,77.62,47.66,CPM
West_Bengal,2009,1,SUSMITA BAURI,F,CPM,SC,BISHNUPUR,SC,7,85.15,51.33,CPM
West_Bengal,2009,1,ANUP KUMAR SAHA,M,CPM,SC,BARDHAMAN PURBA,SC,7,87.21,47.31,
West_Bengal,2009,1,SK. SAIDUL HAQUE,M,CPM,GEN,BURDWAN - DURGAPUR,GEN,8,83.87,50.52,
West_Bengal,2009,1,BANSA GOPAL CHOWDHURY,M,CPM,GEN,ASANSOL,GEN,7,71.49,48.69,CPM
West_Bengal,2009,1,DOCTOR RAM CHANDRA DOME,M,CPM,SC,BOLPUR,SC,7,82.49,49.91,CPM
West_Bengal,2009,1,SATABDI ROY,F,AITC,GEN,BIRBHUM,GEN,7,83.27,47.82,
Uttar_Pradesh,2009,1,Raj Babbar,M,INC,GEN,FIROZABAD,GEN,16,55.33,39.73,INC
