State_Name,Year,Position,Candidate,Sex,Party,Constituency_No,Constituency_Name,Candidate_Type,Constituency_Type,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Last_Party
Karnataka,2009,1,D.V.SADANANDA GOWDA,M,BJP,15,UDUPI CHIKMAGALUR,GEN,GEN,9,68.18,48.09,BJP
Karnataka,2009,1,H. D. DEVEGOWDA,M,JD(S),16,HASSAN,GEN,GEN,13,69.17,50.64,JD(S)
Karnataka,2009,1,NALIN KUMAR KATEEL,M,BJP,17,DAKSHINA KANNADA,GEN,GEN,11,74.45,49.16,
Karnataka,2009,1,JANARDHANA SWAMY,M,BJP,18,CHITRADURGA,SC,SC,11,54.49,44.37,IND
Karnataka,2009,1,G.S. BASAVARAJ,M,BJP,19,TUMKUR,GEN,GEN,10,64.79,36.79,INC
Karnataka,2009,1,N CHELUVARAYA SWAMY @ SWAMYGOWDA,M,JD(S),20,MANDYA,GEN,GEN,12,68.79,37.26,
Karnataka,2009,1,ADAGUR H VISHWANATH,M,INC,21,MYSORE,GEN,GEN,12,58.88,36.43,
Karnataka,2009,1,R.DHRUVANARAYANA,M,INC,22,CHAMARAJANAGAR,SC,SC,14,67.91,38.0,
Karnataka,2009,1,H.D.KUMARASWAMY,M,JD(S),23,BANGALORE RURAL,GEN,GEN,15,57.92,44.73,JD(S)
Karnataka,2009,1,D. B. CHANDRE GOWDA,M,BJP,24,BANGALORE NORTH,GEN,GEN,28,46.72,45.22,INC
Karnataka,2009,1,P. C. MOHAN,M,BJP,25,BANGALORE CENTRAL,GEN,GEN,37,44.55,40.16,BJP
Karnataka,2009,1,ANANTH KUMAR,M,BJP,26,BANGALORE SOUTH,GEN,GEN,20,44.74,48.2,BJP
Karnataka,2009,1,M.VEERAPPA MOILY,M,INC,27,CHIKKBALLAPUR,GEN,GEN,20,68.09,39.9,INC
Karnataka,2009,1,K.H.MUNIYAPPA,M,INC,28,KOLAR,SC,SC,22,69.15,37.18,INC
Kerala,2009,1,P KARUNAKARAN,M,CPM,1,KASARAGOD,GEN,GEN,7,76.05,45.51,CPM
Kerala,2009,1,K. SUDHAKARAN,M,INC,2,KANNUR,GEN,GEN,9,80.75,50.11,
